finger 1	finger 2	finger 3	finger 4	finger 5	pitch1	roll1	yaw1	pitch2	roll2	yaw2	a1x	a1y	a1z	g1x	g1y	g1z	a2x	a2y	a2z	g2x	g2y	g2z
42	45	48	60	70	86.41	143.18	-177.13	-10.3	5.2	79.66	-9.5	0.36	-0.48	-0.03	0.02	0.04	1.92	0.96	10.55	-0.09	-0.01	-0.02
42	45	38	47	69	86.51	130.24	-177.74	-10.42	4.59	79.55	-9.36	0.44	-0.37	-0.04	0.02	0.04	1.95	0.85	10.55	-0.07	-0.01	-0.02
42	45	40	38	66	86.43	168.05	-176.5	-8.91	5.18	81.06	-9.45	0.12	-0.58	-0.05	0.02	0.03	1.66	0.96	10.56	-0.08	-0.01	-0.02
42	45	50	42	61	86.03	138.66	-177.02	-10.34	5.25	79.62	-9.55	0.44	-0.5	-0.03	0.03	0.05	1.97	0.99	10.74	-0.07	-0.03	-0.02
42	46	74	40	52	85.87	150.77	-176.4	-9.98	5.8	79.97	-9.58	0.34	-0.6	-0.06	0.01	0.06	1.9	1.09	10.72	-0.07	-0.05	0
42	45	94	33	37	86.75	158.39	-176.98	-9.08	4.52	80.89	-9.38	0.2	-0.5	-0.05	-0.01	0.02	1.68	0.83	10.47	-0.1	-0.02	-0.01
42	45	118	63	33	86.97	137.32	-177.77	-10.4	4.79	79.56	-9.46	0.34	-0.37	-0.04	0.01	0.05	1.95	0.89	10.6	-0.09	-0.03	-0.02
42	45	98	65	36	87.28	145.19	-177.76	-9.73	4.24	80.25	-9.26	0.25	-0.36	-0.04	0.01	0.04	1.79	0.77	10.43	-0.08	-0.02	-0.02
42	45	98	74	16	87.29	142.32	-177.86	-10.41	4.57	79.56	-9.28	0.27	-0.35	-0.04	0.03	0.06	1.94	0.84	10.55	-0.06	-0.02	-0.02
42	45	88	90	25	87.03	145.05	-177.56	-9.97	4.69	80	-9.34	0.28	-0.4	-0.03	0.04	0.03	1.85	0.86	10.48	-0.07	0	-0.03
42	45	68	99	39	86.58	147.19	-177.13	-9.89	4.87	80.07	-9.39	0.3	-0.47	-0.03	0.03	0.04	1.84	0.9	10.5	-0.06	-0.02	-0.03
42	45	46	74	39	86.65	143.08	-177.32	-10.45	5.06	79.51	-9.46	0.33	-0.44	-0.03	0.01	0.04	1.96	0.94	10.6	-0.08	-0.02	-0.04
42	45	56	87	31	86.78	147.17	-177.29	-10.06	4.84	79.9	-9.42	0.29	-0.45	-0.02	0.02	0.02	1.89	0.9	10.6	-0.09	0.01	-0.04
42	45	60	72	49	86.61	150.47	-177.05	-9.52	4.77	80.44	-9.42	0.28	-0.49	-0.01	0.04	0.01	1.75	0.87	10.42	-0.09	0.03	-0.04
42	45	70	54	49	86.17	135.92	-177.25	-10.24	4.81	79.73	-9.41	0.44	-0.45	-0.03	0.01	0.05	1.9	0.88	10.47	-0.07	-0.04	-0.03
42	46	74	33	51	86.08	135.45	-177.2	-10.87	5.61	79.08	-9.51	0.46	-0.46	-0.05	0.01	0.04	2.07	1.05	10.72	-0.08	-0.02	-0.02
42	45	76	42	61	86.57	148.87	-177.06	-9.68	4.82	80.28	-9.42	0.29	-0.48	-0.02	0.03	0	1.81	0.89	10.54	-0.1	0.01	-0.03
42	45	78	18	75	86.63	140.42	-177.41	-10.29	4.96	79.67	-9.46	0.35	-0.43	-0.04	0.01	0.04	1.95	0.93	10.68	-0.08	-0.02	-0.02
42	45	50	18	76	86.91	155	-177.2	-9.25	4.86	80.72	-9.44	0.22	-0.46	-0.03	0.02	0.01	1.72	0.9	10.55	-0.09	0.01	-0.02
42	45	40	13	81	86.83	150.26	-177.24	-9.4	4.82	80.57	-9.4	0.26	-0.45	-0.04	0.01	0.06	1.74	0.88	10.48	-0.06	-0.05	-0.02
42	46	54	27	70	86.2	155.84	-176.53	-9.76	5.58	80.19	-9.61	0.26	-0.58	-0.04	0.01	0.04	1.86	1.05	10.74	-0.08	-0.03	-0.03
42	45	56	31	42	87.05	133.79	-177.96	-10.37	4.17	79.6	-9.33	0.35	-0.33	-0.02	0.01	0.03	1.93	0.77	10.54	-0.09	-0.02	-0.03
42	45	66	38	33	86.89	146.16	-177.42	-10.05	4.97	79.91	-9.35	0.28	-0.42	-0.03	0.04	0.03	1.87	0.91	10.48	-0.07	-0.01	-0.03
42	45	80	29	27	86.21	143.96	-176.93	-9.9	5.33	80.06	-9.51	0.37	-0.51	-0.03	0.03	0.03	1.85	0.99	10.57	-0.08	-0.02	-0.03
42	45	76	40	22	86.62	140.61	-177.38	-10.11	4.6	79.86	-9.38	0.35	-0.43	-0.04	0	0.05	1.87	0.84	10.47	-0.08	-0.04	-0.03
42	46	62	31	34	86	140.33	-176.92	-10.68	5.52	79.27	-9.38	0.42	-0.51	-0.06	0.01	0.07	2	1.02	10.58	-0.07	-0.04	-0.01
42	46	68	27	64	85.84	149.41	-176.41	-10.1	5.71	79.85	-9.44	0.35	-0.59	-0.04	0.02	0.01	1.89	1.05	10.53	-0.1	0.01	-0.02
42	45	78	45	63	86.4	143.56	-177.1	-9.86	4.61	80.11	-9.22	0.34	-0.47	-0.05	0.02	0.02	1.8	0.83	10.31	-0.09	-0.01	-0.01
42	45	88	51	76	86.64	136.61	-177.56	-10.46	4.76	79.5	-9.26	0.37	-0.4	-0.06	0.02	0.05	1.93	0.87	10.41	-0.06	-0.03	-0.01
42	45	82	67	76	86.14	132.23	-177.4	-11	5.21	78.95	-9.34	0.47	-0.42	-0.07	0.03	0.04	2.05	0.96	10.52	-0.06	0	0
42	45	82	65	79	86.46	138.17	-177.36	-10.51	5.15	79.45	-9.39	0.39	-0.43	-0.07	0.04	0	1.96	0.95	10.51	-0.08	0.04	0
42	45	78	78	84	86.45	136.16	-177.43	-10.43	4.81	79.53	-9.4	0.4	-0.42	-0.07	0.05	0.01	1.95	0.89	10.55	-0.07	0.03	0.01
42	45	56	74	85	87.14	153.17	-177.44	-9.54	4.41	80.44	-9.33	0.21	-0.42	-0.08	0.05	0.01	1.77	0.81	10.53	-0.05	0.02	0.02
42	45	62	74	75	86.55	152.8	-176.93	-9.47	5.15	80.49	-9.56	0.26	-0.51	-0.09	0.07	0.02	1.79	0.96	10.67	-0.04	0.02	0.02
42	45	74	51	76	86.23	163.01	-176.39	-9.21	5.29	80.76	-9.57	0.18	-0.6	-0.08	0.05	0.05	1.75	0.99	10.74	-0.05	-0.01	0.01
42	46	60	69	64	86.11	152.69	-176.54	-9.62	5.47	80.33	-9.67	0.3	-0.58	-0.08	0.02	0.04	1.84	1.03	10.78	-0.07	-0.01	0.01
42	45	70	65	66	86.46	146.44	-177.05	-9.73	5.08	80.24	-9.51	0.33	-0.49	-0.07	0.02	0.03	1.83	0.95	10.63	-0.07	-0.01	0.01
42	45	70	60	63	86.55	147.97	-177.08	-9.95	5.15	80.01	-9.51	0.3	-0.49	-0.07	0.02	0.04	1.88	0.96	10.7	-0.08	-0.01	0.02
42	45	74	72	60	87.08	149.09	-177.5	-9.63	4.46	80.34	-9.42	0.25	-0.41	-0.07	0.01	0.04	1.79	0.82	10.53	-0.08	-0.02	0.01
42	45	58	85	61	87	139.7	-177.71	-10.28	4.76	79.69	-9.45	0.32	-0.38	-0.08	0.02	0.04	1.92	0.88	10.58	-0.07	-0.01	0.02
42	45	62	76	75	86.49	170.54	-176.54	-8.94	5.1	81.03	-9.5	0.1	-0.57	-0.07	0.01	0.04	1.67	0.94	10.57	-0.08	-0.03	0.01
42	45	56	78	58	86.78	152.03	-177.16	-9.57	4.75	80.39	-9.35	0.25	-0.46	-0.07	0	0.06	1.78	0.87	10.51	-0.08	-0.05	0
42	45	70	85	67	86.6	145.43	-177.2	-10.51	5.25	79.45	-9.45	0.32	-0.46	-0.05	0.01	0.06	1.98	0.97	10.61	-0.09	-0.03	-0.02
42	45	60	74	64	86.8	142.33	-177.47	-9.84	4.68	80.13	-9.25	0.32	-0.41	-0.04	0.01	0.02	1.79	0.84	10.26	-0.1	-0.01	-0.02
42	45	54	38	49	86.17	125.82	-177.76	-11.09	5.11	78.87	-9.35	0.51	-0.37	-0.06	0	0.05	2.05	0.93	10.42	-0.08	-0.04	0
42	45	90	42	49	86.69	130.66	-177.84	-10.72	4.83	79.24	-9.28	0.41	-0.35	-0.06	0.03	0.01	1.97	0.88	10.37	-0.08	0.02	-0.01
42	45	80	33	49	86.57	140.57	-177.35	-10.53	4.88	79.44	-9.3	0.35	-0.43	-0.06	0.03	0.01	1.95	0.89	10.46	-0.08	0.02	0
42	45	76	40	45	87.15	127.48	-178.26	-10.8	3.86	79.18	-9.08	0.36	-0.28	-0.06	0.05	-0.01	1.97	0.69	10.3	-0.07	0.05	0
42	45	74	38	52	87.57	141.51	-178.1	-9.75	4	80.22	-9.17	0.24	-0.3	-0.08	0.07	0	1.77	0.72	10.28	-0.05	0.03	0.01
42	45	84	60	66	87.07	159.51	-177.25	-9.4	4.83	80.56	-9.48	0.17	-0.45	-0.07	0.06	0	1.76	0.9	10.59	-0.04	0.03	0
42	45	56	54	55	87.07	153.69	-177.38	-9.63	4.59	80.34	-9.4	0.21	-0.43	-0.04	0.08	-0.01	1.8	0.85	10.59	-0.05	0.05	-0.03
42	45	68	60	55	86.76	145.82	-177.32	-9.4	4.77	80.57	-9.57	0.3	-0.45	-0.06	0.09	-0.01	1.78	0.89	10.71	-0.05	0.05	0
42	45	50	45	52	86.56	165.45	-176.67	-8.9	5.12	81.06	-9.66	0.15	-0.56	-0.07	0.05	0.02	1.69	0.96	10.73	-0.05	0	-0.01
42	45	66	51	57	86.12	148.57	-176.69	-9.96	5.25	79.99	-9.68	0.34	-0.56	-0.05	0.03	0.01	1.9	0.99	10.79	-0.08	0.02	-0.02
42	45	40	65	37	86.44	160.39	-176.65	-9.17	5	80.8	-9.52	0.2	-0.56	-0.06	0.02	0.01	1.74	0.94	10.73	-0.08	0.01	-0.01
42	45	10	81	45	86.19	167.8	-176.28	-8.71	5.14	81.26	-9.53	0.13	-0.62	-0.05	0.03	0.02	1.63	0.95	10.59	-0.08	0.01	-0.01
42	45	12	85	46	86.55	144.85	-177.18	-9.66	4.89	80.31	-9.52	0.33	-0.47	-0.08	0.02	0.06	1.82	0.91	10.67	-0.06	-0.03	0.02
42	46	40	87	36	86.14	177.65	-176.14	-8.72	5.44	81.24	-9.51	0.03	-0.64	-0.06	0.01	0.05	1.65	1.02	10.69	-0.07	-0.03	-0.01
42	45	16	90	37	86.89	150.76	-177.29	-9.71	4.27	80.26	-9.3	0.25	-0.44	-0.04	0.01	0.04	1.79	0.78	10.41	-0.07	-0.03	-0.03
42	45	52	74	66	87.14	141.89	-177.75	-10.13	4.54	79.84	-9.31	0.29	-0.37	-0.08	0.02	0.05	1.89	0.84	10.53	-0.05	-0.03	0.01
42	45	74	78	67	87.29	169.67	-177.34	-9.21	4.5	80.76	-9.32	0.08	-0.43	-0.06	0.04	0.04	1.71	0.83	10.54	-0.05	-0.02	-0.01
42	45	74	81	82	86.94	161.39	-177.1	-9.5	4.76	80.47	-9.42	0.16	-0.48	-0.04	0.03	0.03	1.77	0.88	10.57	-0.06	-0.02	-0.04
42	45	56	69	96	87.15	134.79	-177.99	-10.07	4.23	79.91	-9.43	0.33	-0.33	-0.04	0.01	0.04	1.87	0.78	10.48	-0.05	-0.02	-0.03
42	45	62	76	93	87.48	139.25	-178.09	-10.05	4.46	79.92	-9.34	0.27	-0.31	-0.06	0.03	0.06	1.88	0.83	10.6	-0.02	-0.03	-0.01
42	46	46	90	70	86.85	160.42	-177.03	-9.56	5.4	80.4	-9.6	0.18	-0.5	-0.04	0.06	0.03	1.83	1.02	10.81	-0.05	0.01	-0.03
42	45	36	76	51	86.8	165.1	-176.91	-8.96	5.1	81	-9.67	0.14	-0.52	-0.02	0.05	0.03	1.71	0.96	10.78	-0.08	-0.04	-0.04
42	45	14	69	39	87.12	152.93	-177.44	-9.53	4.67	80.44	-9.62	0.22	-0.43	-0.04	0.03	0.06	1.82	0.88	10.79	-0.08	-0.07	-0.04
42	46	12	83	48	86.54	154.37	-176.88	-9.93	5.44	80.03	-9.79	0.26	-0.53	-0.05	0	0.06	1.92	1.04	10.94	-0.09	-0.05	-0.03
42	45	10	67	37	86.74	170.7	-176.78	-8.75	4.94	81.22	-9.63	0.09	-0.54	-0.02	0	0.05	1.66	0.93	10.74	-0.1	-0.05	-0.03
42	45	10	36	45	86.84	169.81	-176.89	-9.12	5	80.84	-9.56	0.09	-0.52	-0.02	-0.02	0.09	1.72	0.94	10.69	-0.08	-0.09	-0.05
42	45	18	29	57	86.58	143.18	-177.26	-10.17	5.17	79.78	-9.55	0.34	-0.46	-0.01	-0.02	0.08	1.92	0.96	10.67	-0.1	-0.09	-0.05
42	45	76	54	42	86.8	141.92	-177.48	-10.52	5.04	79.44	-9.31	0.32	-0.41	-0.01	-0.03	0.1	1.96	0.93	10.53	-0.09	-0.11	-0.05
42	45	80	47	33	86.35	131.27	-177.59	-11.26	5.17	78.7	-9.4	0.45	-0.4	-0.01	-0.02	0.07	2.1	0.95	10.51	-0.11	-0.06	-0.05
42	45	84	56	40	86.41	125.68	-177.91	-10.99	4.58	78.98	-9.17	0.47	-0.34	-0.01	-0.01	0.08	2.02	0.83	10.36	-0.09	-0.07	-0.04
42	45	98	101	45	86.42	134.5	-177.49	-10.86	5.23	79.1	-9.32	0.42	-0.41	-0.04	-0.01	0.08	2.02	0.96	10.48	-0.08	-0.07	-0.02
42	45	82	103	34	86.95	142.3	-177.59	-10.52	4.74	79.44	-9.25	0.3	-0.39	-0.03	0	0.07	1.93	0.86	10.34	-0.08	-0.06	-0.04
42	45	38	74	48	86.9	142.36	-177.54	-10.68	4.88	79.28	-9.26	0.31	-0.4	-0.02	0.01	0.07	1.99	0.9	10.5	-0.07	-0.05	-0.04
42	45	34	60	55	87.1	147.69	-177.55	-10.13	4.71	79.83	-9.29	0.25	-0.4	-0.01	0.03	0.03	1.87	0.86	10.4	-0.09	0	-0.04
42	45	60	58	49	87.63	135.51	-178.31	-10.45	4.18	79.52	-9.15	0.27	-0.27	-0.01	0.03	0.06	1.9	0.75	10.29	-0.06	-0.03	-0.05
42	45	58	40	46	86.85	141.8	-177.52	-11.02	5.12	78.94	-9.36	0.32	-0.4	-0.01	0.04	0.05	2.06	0.95	10.56	-0.06	-0.01	-0.06
42	45	86	38	55	87.1	133.97	-177.99	-10.48	4.26	79.49	-9.33	0.34	-0.33	0.01	0.04	0.02	1.93	0.78	10.42	-0.08	0.01	-0.07
42	45	82	24	46	87.01	133.42	-177.95	-10.7	4.63	79.26	-9.42	0.36	-0.34	0	0.04	0.02	1.99	0.85	10.49	-0.08	0.01	-0.06
42	45	86	45	43	87.1	143.95	-177.66	-10.36	4.65	79.61	-9.25	0.28	-0.38	0.01	0.03	0.04	1.92	0.85	10.46	-0.07	-0.02	-0.07
42	45	60	54	49	86.16	127.99	-177.63	-11.1	5.25	78.85	-9.5	0.5	-0.39	0	0.03	0.02	2.07	0.97	10.52	-0.08	0.01	-0.06
42	45	52	65	51	86.96	137.16	-177.77	-10.79	4.46	79.18	-9.27	0.34	-0.36	0.02	0.05	0.02	2	0.82	10.46	-0.07	0	-0.08
42	45	54	58	46	86.33	130.33	-177.62	-10.58	5.32	79.38	-9.41	0.46	-0.39	0	0.06	0.03	1.95	0.97	10.41	-0.06	0	-0.06
42	46	62	72	51	85.63	137.69	-176.77	-10.93	6.09	79	-9.45	0.49	-0.53	0	0.02	0.03	2.06	1.13	10.58	-0.07	-0.02	-0.07
42	46	58	36	52	86.07	142.7	-176.87	-10.56	5.61	79.39	-9.37	0.39	-0.51	0	0.03	0.02	1.97	1.03	10.51	-0.07	-0.01	-0.06
42	45	46	27	55	86.42	139.93	-177.26	-10.66	5.42	79.29	-9.46	0.38	-0.45	-0.01	0.03	0.02	1.99	1	10.52	-0.07	0	-0.06
42	45	26	24	57	86.26	126.96	-177.75	-11.09	4.98	78.87	-9.45	0.49	-0.37	-0.03	0.03	0.01	2.08	0.92	10.56	-0.08	0.01	-0.04
42	45	10	47	45	87.18	136.7	-177.95	-10.6	4.51	79.36	-9.29	0.31	-0.33	-0.04	0.05	0.01	1.98	0.83	10.54	-0.06	0.03	-0.03
42	45	18	42	46	86.7	168.89	-176.77	-9.41	5.06	80.56	-9.49	0.11	-0.54	-0.03	0.05	0	1.77	0.94	10.65	-0.08	0.04	-0.04
42	45	14	76	39	86.98	176.13	-176.99	-8.89	4.41	81.08	-9.43	0.03	-0.5	0	0.04	0.01	1.64	0.81	10.45	-0.07	0	-0.06
42	45	48	76	31	86.79	141.38	-177.49	-10.45	5.03	79.51	-9.52	0.33	-0.42	-0.01	0.03	0.05	1.97	0.94	10.63	-0.06	-0.02	-0.05
42	46	68	67	28	86.07	154.93	-176.44	-10.04	6.05	79.9	-9.55	0.28	-0.59	0.01	0.04	0.01	1.9	1.13	10.66	-0.08	0.02	-0.07
42	46	68	56	36	85.74	143.52	-176.58	-10.35	5.86	79.59	-9.52	0.42	-0.57	0.02	0.04	0.03	1.94	1.08	10.55	-0.08	-0.01	-0.08
42	46	56	54	37	85.39	138.65	-176.54	-10.6	6.36	79.33	-9.58	0.51	-0.58	-0.01	-0.01	0.04	1.99	1.18	10.55	-0.09	-0.03	-0.05
42	46	70	51	37	86.01	147.13	-176.64	-10.7	5.9	79.24	-9.35	0.35	-0.55	-0.01	-0.02	0	2	1.09	10.52	-0.11	-0.01	-0.06
42	45	48	49	60	87.04	132.74	-177.99	-10.55	4.53	79.42	-9.13	0.35	-0.32	0	0.02	0	1.92	0.81	10.27	-0.1	0.01	-0.06
42	45	58	49	63	86.67	143.54	-177.32	-10.79	5.2	79.17	-9.22	0.32	-0.43	-0.03	0.02	0.02	1.99	0.95	10.4	-0.08	0.01	-0.03
42	45	52	49	73	87.51	161.13	-177.65	-10	4.75	79.97	-9.21	0.13	-0.38	-0.01	0.03	-0.01	1.85	0.87	10.43	-0.08	0.04	-0.06
42	45	70	65	75	87.6	155.38	-177.82	-9.39	4.2	80.59	-9.06	0.16	-0.34	-0.01	0.07	0.02	1.7	0.75	10.27	-0.04	0.03	-0.06
42	46	72	60	73	85.47	140.22	-176.52	-10.64	6.8	79.29	-9.64	0.49	-0.59	-0.03	0.07	0.05	2.03	1.28	10.75	-0.02	-0.01	-0.05
42	46	70	65	60	85.06	135.47	-176.47	-11.05	6.5	78.88	-9.63	0.58	-0.59	-0.02	0.06	-0.02	2.11	1.22	10.74	-0.08	0.06	-0.04
42	46	44	65	40	86	148.11	-176.6	-9.87	5.68	80.08	-9.4	0.35	-0.56	-0.05	0.05	0	1.84	1.05	10.55	-0.07	0.04	-0.01
42	46	60	63	31	85.72	163.21	-175.9	-9.39	6.54	80.55	-9.52	0.21	-0.68	-0.06	0.03	0	1.78	1.22	10.67	-0.08	0.03	-0.01
42	46	46	45	30	85.79	155.1	-176.18	-9.63	5.88	80.32	-9.5	0.29	-0.63	-0.05	0.01	0	1.81	1.09	10.61	-0.1	0.02	-0.02
42	45	46	54	30	86.87	162.6	-177.02	-9.45	4.57	80.52	-9.23	0.15	-0.48	-0.05	0.02	0	1.74	0.83	10.41	-0.07	0.02	-0.01
42	45	46	67	13	87.05	149.23	-177.47	-9.81	5.14	80.15	-9.37	0.25	-0.41	-0.06	0.05	0.01	1.83	0.95	10.56	-0.06	0.03	0
42	46	58	76	31	86.44	158.03	-176.7	-9.6	5.52	80.36	-9.45	0.22	-0.55	-0.06	0.06	0.01	1.79	1.02	10.56	-0.06	0.03	0
42	46	58	65	45	86.59	155.48	-176.89	-9.81	5.35	80.14	-9.57	0.24	-0.52	-0.06	0.04	0.01	1.86	1	10.72	-0.06	0.02	-0.01
42	45	70	74	57	86.76	162.21	-176.91	-9.09	5.16	80.88	-9.55	0.17	-0.51	-0.07	0.03	0.03	1.72	0.97	10.72	-0.06	-0.01	0
42	46	84	78	58	86.56	148.39	-177.07	-9.97	5.67	79.98	-9.73	0.31	-0.5	-0.07	0.03	0.04	1.92	1.08	10.87	-0.07	0	0.01
42	45	90	72	67	87.01	161.31	-177.17	-9.51	5.28	80.45	-9.58	0.16	-0.47	-0.06	0.03	0.02	1.8	0.99	10.69	-0.09	0	0
42	45	80	60	66	86.84	149.61	-177.28	-10.01	5.08	79.95	-9.61	0.27	-0.46	-0.07	0	0.04	1.9	0.95	10.71	-0.09	-0.03	0.01
42	45	70	69	58	86.76	149.6	-177.2	-9.59	5.15	80.37	-9.61	0.28	-0.47	-0.08	0	0.04	1.81	0.96	10.69	-0.1	-0.03	0.02
42	45	60	72	45	87.06	136.97	-177.85	-10.64	4.96	79.33	-9.58	0.34	-0.36	-0.09	-0.02	0.06	2.02	0.93	10.69	-0.09	-0.05	0.03
42	46	40	54	57	86.68	163.92	-176.81	-9.57	5.57	80.39	-9.52	0.15	-0.53	-0.08	-0.02	0.04	1.8	1.03	10.6	-0.11	-0.03	0.02
42	45	22	36	33	87.04	147.55	-177.5	-9.95	4.72	80.02	-9.5	0.26	-0.41	-0.09	-0.03	0.02	1.87	0.88	10.61	-0.12	-0.02	0.03
42	45	32	29	37	87.99	-170.19	-178.02	-8.9	3.76	81.08	-9.22	-0.06	-0.32	-0.09	-0.01	0.04	1.64	0.68	10.43	-0.09	-0.03	0.03
42	45	38	36	42	87.29	174.81	-177.3	-9.23	4.96	80.73	-9.49	0.04	-0.45	-0.07	0.01	0.07	1.74	0.93	10.68	-0.07	-0.04	0.01
42	45	28	31	75	87.18	159.44	-177.36	-9.84	5.1	80.12	-9.56	0.17	-0.44	-0.05	0	0.05	1.86	0.96	10.7	-0.09	-0.02	0
42	45	22	36	58	87.53	167.76	-177.58	-9.1	4.24	80.87	-9.42	0.09	-0.4	-0.02	0	0.04	1.68	0.77	10.43	-0.1	-0.02	-0.03
42	45	46	56	90	87.25	153.84	-177.54	-9.65	4.78	80.32	-9.4	0.2	-0.4	-0.06	0	0.11	1.8	0.88	10.57	-0.05	-0.09	0
42	46	32	78	85	86.73	156.6	-177	-9.7	5.38	80.26	-9.49	0.22	-0.5	-0.05	0.01	0.09	1.82	1	10.62	-0.06	-0.07	-0.01
42	46	36	58	117	86.75	158.82	-176.97	-9.88	5.43	80.07	-9.46	0.19	-0.5	-0.04	-0.01	0.08	1.86	1.01	10.63	-0.08	-0.06	-0.02
42	45	32	60	85	86.71	137.51	-177.57	-10.38	5.11	79.58	-9.42	0.37	-0.4	-0.04	0	0.06	1.93	0.94	10.52	-0.09	-0.05	-0.02
42	45	28	67	103	86.81	131.63	-177.88	-11	5.08	78.96	-9.32	0.39	-0.34	-0.05	-0.01	0.07	2.04	0.93	10.46	-0.09	-0.05	-0.01
42	45	22	58	105	86.84	126.01	-178.14	-11.09	4.55	78.87	-9.23	0.41	-0.3	-0.06	0	0.05	2.04	0.82	10.36	-0.09	-0.03	0.01
42	45	36	45	105	87.5	139.62	-178.09	-10.81	4.55	79.15	-9.13	0.26	-0.3	-0.07	0.02	0.05	1.99	0.83	10.38	-0.07	-0.02	0
42	45	24	56	66	87.36	135.91	-178.1	-10.41	4.64	79.56	-9.25	0.3	-0.31	-0.05	0.03	0.03	1.92	0.85	10.41	-0.07	0.01	-0.01
42	45	28	42	72	87.77	133.39	-178.46	-10.28	4.4	79.69	-9.29	0.26	-0.25	-0.06	0.04	0.02	1.88	0.79	10.34	-0.07	0.01	0
42	45	6	49	46	87.46	144.27	-177.94	-10.39	4.63	79.58	-9.25	0.24	-0.33	-0.06	0.05	0.04	1.92	0.84	10.41	-0.05	0	0
42	45	-2	49	42	87.1	146.31	-177.59	-10.32	5.14	79.64	-9.38	0.26	-0.4	-0.05	0.05	0.03	1.92	0.95	10.51	-0.06	0.01	-0.01
42	45	8	36	46	87.23	132.86	-178.12	-10.72	4.6	79.25	-9.39	0.33	-0.31	-0.05	0.04	0.02	1.99	0.84	10.48	-0.07	0.01	-0.01
42	45	10	24	52	87.49	140.19	-178.07	-10.55	4.74	79.42	-9.4	0.26	-0.32	-0.06	0.04	0.01	1.97	0.87	10.52	-0.07	0.02	-0.01
42	45	16	31	43	87.88	140.09	-178.37	-10.27	4.09	79.7	-9.27	0.22	-0.26	-0.05	0.05	-0.01	1.9	0.75	10.44	-0.08	0.04	-0.01
42	45	66	9	60	88.06	163.76	-178.13	-9.81	4.45	80.16	-9.33	0.09	-0.3	-0.04	0.05	0	1.82	0.82	10.49	-0.07	0.04	-0.03
42	45	68	15	66	87.77	157.5	-177.94	-9.7	4.18	80.27	-9.33	0.14	-0.34	-0.02	0.06	-0.01	1.8	0.77	10.47	-0.07	0.05	-0.05
42	45	62	29	72	87.76	158.83	-177.91	-9.68	4.23	80.3	-9.33	0.13	-0.34	-0.02	0.06	0	1.79	0.77	10.44	-0.06	0.04	-0.04
42	45	60	36	63	87.53	-168.96	-177.58	-8.85	4.25	81.13	-9.29	-0.08	-0.39	-0.01	0.07	-0.02	1.64	0.78	10.48	-0.06	0.06	-0.06
42	45	70	27	69	86.8	-179.74	-176.8	-8.47	4.97	81.5	-9.39	0	-0.52	0.02	0.09	0.02	1.58	0.92	10.54	-0.04	0.03	-0.09
42	46	58	42	67	85.68	140.91	-176.65	-10.48	6.43	79.46	-9.8	0.47	-0.57	0.02	0.07	0.03	2.03	1.23	10.9	-0.05	0.01	-0.08
42	46	72	49	57	85.73	142.37	-176.62	-9.75	6.16	80.2	-9.72	0.44	-0.57	-0.01	0.04	0.03	1.87	1.17	10.81	-0.07	-0.01	-0.05
42	46	66	51	45	85.28	139.44	-176.41	-10.62	6.58	79.31	-9.81	0.53	-0.62	-0.03	0.01	0.04	2.06	1.26	10.89	-0.08	-0.02	-0.03
42	46	68	51	55	85.87	137.92	-176.93	-10.37	5.62	79.58	-9.66	0.47	-0.52	-0.03	0.01	0.02	1.97	1.06	10.73	-0.09	-0.01	-0.03
42	46	72	56	57	86.29	141.86	-177.08	-9.83	5.5	80.12	-9.62	0.39	-0.49	-0.07	0	0.06	1.86	1.03	10.7	-0.08	-0.05	0.01
42	46	56	65	40	86.25	145.83	-176.9	-10.13	5.88	79.82	-9.63	0.35	-0.52	-0.08	0	0.06	1.94	1.11	10.79	-0.09	-0.03	0.03
42	45	46	29	46	86.64	174.31	-176.66	-8.67	5.31	81.3	-9.47	0.06	-0.55	-0.07	-0.01	0.06	1.63	0.99	10.62	-0.08	-0.05	0.01
42	45	48	24	30	86.68	172.5	-176.71	-8.59	5.27	81.38	-9.5	0.07	-0.55	-0.07	-0.01	0.07	1.61	0.98	10.61	-0.09	-0.05	0.01
42	45	58	29	27	87.18	141.76	-177.79	-10.55	4.67	79.42	-9.36	0.28	-0.36	-0.05	-0.02	0.07	1.98	0.86	10.57	-0.09	-0.06	0
42	45	68	38	33	87.28	161.47	-177.42	-9.22	4.4	80.76	-9.19	0.14	-0.41	-0.07	-0.02	0.04	1.66	0.79	10.21	-0.09	-0.05	0.01
42	45	100	33	39	87.14	127.05	-178.28	-11.37	4.76	78.59	-9.32	0.37	-0.28	-0.08	-0.02	0.08	2.12	0.88	10.52	-0.08	-0.06	0.02
42	45	106	49	33	87.82	169.77	-177.85	-9.28	4.16	80.69	-9.18	0.06	-0.34	-0.04	0.02	0.02	1.68	0.74	10.23	-0.09	0	-0.02
42	45	116	47	45	88.19	124.99	-178.96	-10.4	3.95	79.58	-9.23	0.24	-0.17	-0.06	0.01	0.06	1.91	0.72	10.4	-0.06	-0.04	0
42	45	102	56	51	87.22	155.33	-177.47	-9.58	4.84	80.39	-9.32	0.19	-0.41	-0.05	0.03	0.03	1.77	0.88	10.43	-0.07	-0.01	-0.02
42	45	98	54	46	86.63	135.52	-177.6	-10.63	5.2	79.32	-9.47	0.39	-0.4	-0.06	0.03	0.05	2	0.96	10.59	-0.06	-0.03	-0.01
